title,video_id,channel_title,channel_id,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Man Squatting with 5 Kids Wants Landlord to Pay! | Part 1,FaWBNM2LQxA,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-01-11T19:00:06Z,"Wallace wants his landlord to pay his moving fees, but Richard says Wallace owes almost $5K in unpaid rent!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2023,Squatting,5 kids,wants landlord to pay,not paying rent,trying to get by,everyone at fault,hard times",22,1160137,8422,1202,PT4M48S,hd,public
8-Year-Old Boys Vandalized Man's Shop! | Part 1,fNoZDDqME10,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-11-19T19:00:30Z,"Spencer claims his friends’ 8-year-old boys broke into his shop and vandalized it!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,broke in,kids broke into shop,vandalism,vandals,8 year old vandals,broke stuff in shop,ruined shop,bad parents",22,1158962,10042,1489,PT4M36S,hd,public
Man Sold Same Car to Two Different People | Part 1,45nxQC_6PZo,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-03-17T19:00:00Z,"Robert sold a car to his nephew…and then sold it again to someone else when his nephew was in jail! 

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1126460,8959,354,PT4M8S,hd,public
She Evicted Her Roomie But Still Wants Her Rent! | Part 1,qx7vu3nmxGI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-04-18T18:00:27Z,"Heidi kicked out her roommate Stephani, but still wants her to pay rent for the months after that!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1119333,7395,280,PT3M56S,hd,public
Police Called to Pizza Place Parking Lot Crash! | Part 1,aWvgaBHr4oI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-23T18:00:00Z,"Matthew claims Stacey hit his car in a pizza place parking lot and tried to flee the scene, so he stood behind her until the cops came!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2022,car accident,mazda,pizza,hit and run,drunk driver",22,1123256,6022,705,PT5M6S,hd,public
Woman’s Paycheck Is Garnished for Her Husband’s Kids?,6_knwc9RMjA,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-02-28T20:00:04Z,"Maria claims her paycheck was garnished for her husband’s unpaid child support – and she wants his ex to reimburse her!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,paycheck garnish,child support,unpaid",22,1117628,9158,1783,PT4M42S,hd,public
"Child Broke Clavicle, But Driver Wants Money for Mirror! | Part 2",iOa3jW65Ezw,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-01T18:30:36Z,"School crossing guard Mark says he told Emy to slow down the day she collided with Robin’s car and broke her clavicle.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy amazing cases,judge judy 2022,judge judy full episodes 2023,hit by car,broken clavicle,hit child with car,car accident,lawsuit,angry driver",22,1113498,8897,1953,PT3M51S,hd,public
Man Wants His Late Brother's Daughter to Pay Him!,10DjltjZxOo,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-04-01T18:00:00Z,"David says his deceased brother owes him money – and wants his niece to pay!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,judge judy show,watch judge judy,judge judy amazing cases,judge judy 2022,dead brother,owes money,demanding money,late father,daughter,debt",22,1108180,7826,812,PT5M6S,hd,public
"Judge Judy Asks, “Is There Something Wrong With You?”",m6dLQAMf8T8,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-01-23T20:00:20Z,"Did Sophia cause an accident when she pulled out in front of Brandon’s moped?

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,car accident,car crash,crashed moped,not all there",22,1112177,10265,1180,PT3M39S,hd,public
Man Smashed Car Window to Save Baby! | Part 2,3UbHDIJHADY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-12-18T19:30:00Z,"Michael rescued his girlfriend’s daughter’s baby from his hot car by breaking a window–who’s responsible for the damage?

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2023,judge judy 2023 full episodes,broken window,saves kid,kid locked in car,broke car window,saved child,is he lying",22,1094410,8506,802,PT3M51S,hd,public
Judge Judy Gets 'Super Seriously'!,O19szZZPcKc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-03-08T20:00:04Z,"Plaintiff is in for a surprise when Judge Judy gets “super seriously""!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1094590,9573,1230,PT4M55S,hd,public
9 People Who Angered Judge Judy,IFIFHIbzbec,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-03-22T18:00:15Z,"9 people who angered Judge Judy! One thing's for sure...you don't want to get on her bad side!

Watch the Full Clips Here: 
You sound like a fool! https://youtu.be/1S_dPVbQDko
That’s outrageous! https://youtu.be/NFXV-FcRS48
I’m not giving you a quarter! https://youtu.be/XjthHArP4d0
Super seriously! https://youtu.be/O19szZZPcKc
I don’t like to get up from this bench! https://youtu.be/wrg6w7Tv_i0
Tell that to Abraham Lincoln! https://youtu.be/gcRKwc0mDKM
You’re a fibber! https://youtu.be/0uoF7IDMRmY
No x 25! https://youtu.be/yDsnP_88sb4
I want you to be dishonest with me! https://youtu.be/gnUBgb1xYDM

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,watch judge judy,jj,judge judy 2022,best of judge judy,angered,annoyed,not having it,yelling",22,1091963,11939,964,PT4M45S,hd,public
Woman Hasn't Paid Rent in Months!,C7KGzRr_7vk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-03-21T19:00:05Z,"Leslie is suing her former roommate Lisa for an illegal eviction, but Judge Judy isn't having it!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rent,havent paid,no rent in months,landlord wants rent",22,1064276,9908,1769,PT3M55S,hd,public
Teenager Cashed a Fake Check for a Family Friend,hi5KLi2CyT4,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-10-19T18:00:31Z,"Kay asked a teenager to cash a money order for her -- and it turned out to be fake!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1050902,9951,2347,PT5M3S,hd,public
Dog Owner Disagrees with Judge Judy’s Verdict! | Part 1,6fKqvPCfByQ,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-02-23T19:00:04Z,"Rosemary says Sharon's two dogs attacked her 64-pound dog named Jill. Sharon tells a different story!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,watch judge judy,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,dog trouble,doesn't agree,not having it,upset,verdict,not happening",22,1040928,8031,1433,PT4M14S,hd,public
Did Landlord Spend Renter's Security Deposit? | Part 1,D21xq2rTV6g,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-07-11T21:00:06Z,"Liya only gave her landlord 5 days notice before moving out, but she still wants her security deposit back.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1006498,6855,328,PT3M59S,hd,public
Judge Judy Kicks Woman Out of Court! | Part 2,3GGNLyAxu0k,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-16T19:30:02Z,"See why Judge Judy kicked Michele out of the courtroom and what that means for Jesse's case!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1004018,8634,2048,PT4M14S,hd,public
College Gals Threw Party While Roommate Was Gone! | Part 1,R1K_16jqdsc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-12-06T19:00:08Z,"Amanda says her college-aged roommates threw a party when she was out of town and damaged her table by playing beer pong on it.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,984351,6424,603,PT5M2S,hd,public
Exes Argue Over Who Gets to Claim Kids on Taxes | Part 1,Yp8LpkW1xQs,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-04-20T18:00:10Z,"Carmella says her ex claimed their kids on his taxes even though they didn’t live with him. 

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,976956,5942,642,PT4M30S,hd,public
Judge Judy Makes Man Prove His Identity! | Part 1,mdJu3biP-I8,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-03-08T19:00:31Z,"Judge Judy makes man prove his identity because landlord Charles accuses him of not being on his apartment lease!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2022,landlord,identity proof,trashed house,lying landlord,tenants",22,963392,6352,317,PT4M25S,hd,public
Woman Punched at a Funeral over Missing Items? | Part 2,1O7H8CwybVE,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-01-11T19:30:00Z,"Dorris thinks Carolyn stole items from her brother’s house after he passed away – but can she prove it?

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,watch judge judy,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,fights,funeral figtht,awkward funeral,stolen property,suspects,petty,funny trial",22,955125,6384,873,PT5M,hd,public
Man Witnessed a Neighborhood Hit-and-Run! | Part 1,CFUJ315Z3os,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-09-08T18:00:08Z,"Nicholas was at a party when he witnessed a hit-and-run crash, but who was the reckless driver?

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,939199,5960,247,PT4M55S,hd,public
Judge Judy Grills Man Who Robbed a Lady | Part 1,oFUtt-8SzgM,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-05-06T18:00:21Z,"Judge Judy wants to know what Dejana is doing with a guy like Sylvester!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,robbery,car stolen,angry judge judy,crazy ex bf,crazy ex,guy robbed people,got car impounded",22,927466,8236,1039,PT4M42S,hd,public
Did Sisters Bully 15-Year-Old Girl? | Part 2,arc8g__s08E,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-04T18:30:01Z,"Michelle claims she was attacked by her classmate and her older sister when she got off the bus. The sisters deny this.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,tiktok,admitting guilt,admitted it social media,bullies,family of bullies,mean girls",22,900180,8339,1036,PT4M58S,hd,public
"Teen Keyed Girl's Car ""Because She Deserved It"" | Part 1",aXjl7QIRlkg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-07T19:00:01Z,"After Mikayla had a falling out with her boyfriend Nick, she keyed the car of his best friend Sierra.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,896555,6924,964,PT3M52S,hd,public
Did Sisters Bully 15-Year-Old Girl? | Part 3,BWUYbh0BYkk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-04T19:00:06Z,"23-year-old Bertha claims she wasn’t there when her sister Rubi attacked Michelle, and that her mom is lying.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,tiktok,admitting guilt,admitted it social media,bullies,family of bullies,mean girls",22,891209,8807,1112,PT4M13S,hd,public
Show Them the Door! | Part 1,#NAME?,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-09-05T18:00:00Z,"Jeannette claims former friend Cassandra promised her a puppy after their dogs accidentally bred.

#JudgeJudy 

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy 2022,judge judy full episodes 2022,judge judy 2023,dogs breeding,friend breakup,no longer fiends,promised dog,never got dog,dogs accidentally mated",22,880471,6390,689,PT4M42S,hd,public
Woman Sold a Car She Didn’t Own | Part 1,IIfkpRqSCok,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-25T19:00:12Z,"Valarie sold a car to Steve and told him she’d have the title for him in a week. But as it turns out, it wasn’t her car!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,869175,6157,383,PT4M7S,hd,public
Did Woman Keep Insurance Check Meant for Home Buyers?,zFneL9hxqH0,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-09-09T19:00:32Z,"Did Karen keep an insurance check meant to compensate the people she sold her home to?

#JudgeJudy 

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,home sale,insurance,fraud,stolen money,money for homeowners,money from insurance,lying",22,863695,6299,400,PT3M43S,hd,public
Bride's Wedding Dress Ripped! | Part 1,ilplvi5UTnU,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-01-15T19:00:37Z,"Danielle says she bought another wedding dress because she didn't know Jamie ordered another one.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,wedding dress ripped,dress ripped,who ripped the dress,says wedding dress ripped,ripped in transit,wedding dress ruined",22,844778,4637,486,PT4M57S,hd,public
Did Sisters Bully 15-Year-Old Girl? | Part 4,WitybRJHtK0,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-04T19:30:02Z,"Did Rubi and her sister Bertha admit to attacking Michelle in a live video on social media?

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,tiktok,admitting guilt,admitted it social media,bullies,family of bullies,mean girls",22,844053,10128,1394,PT3M9S,hd,public
Woman Tears Down Neighbor's Fence!,ZoWFCyNWU3k,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-04-24T18:00:30Z,"Cheryl claims her neighbor Leon owes her for a picket fence! Leon claims Cheryl tore down the fence he put up, and he doesn’t owe her money!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024",22,839592,6722,713,PT4M56S,hd,public
Judge Judy Is Not Buying This Story! | Part 1,4BgzTBUoLQU,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-06-23T18:00:05Z,"Ashley had her car towed to Brandon’s lot and then says it disappeared. Was it stolen...or repossessed?

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,watch judge judy,jj,judge judy 2022,judge judy full episodes 2022,suspect,lying in court,lies,not having it,judy judy suspects,car,towed,stolen car,fraud",22,840608,5658,839,PT5M4S,hd,public
Renters Wanted to Buy Until the Seller Upped the Price! | Part 1,tttYI24gYDk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-01-09T19:00:32Z,"Starlina says former tenants Brandon and Melissa were renting to own, but then she evicted them!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2023,renters,rent to buy,selled upped price,bad faith,not buying house,owed money,lying landlord",22,837781,5760,592,PT5M2S,hd,public
Did Drunk Teen Crash Dad’s Car and Flee? | Part 1,FgQeVdStTCI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-04-06T18:00:09Z,"Did 19-year-old Cadon crash his dad’s car into Shane’s parked car and then flee? Shane’s eyewitness says he saw the whole thing!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,watch judge judy,judge judy amazing cases,judge judy 2023,drunk driver,car crash,crashed car,drunk teen,dad's car,hit and run,cocky kid,privilege",22,832249,5778,691,PT4M2S,hd,public
